id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers
a8db154fca88077a84df28acdd7d2f5a,basketball_nba,NBA,2025-10-23T00:10:00Z,Memphis Grizzlies,New Orleans Pelicans,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -6.5}, {'name': 'New Orleans Pelicans', 'price': 1.91, 'point': 6.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -6.5}, {'name': 'New Orleans Pelicans', 'price': 1.91, 'point': 6.5}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Memphis Grizzlies', 'price': 1.91, 'point': -6.5}, {'name': 'New Orleans Pelicans', 'price': 1.91, 'point': 6.5}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Memphis Grizzlies', 'price': 1.92, 'point': -6.5}, {'name': 'New Orleans Pelicans', 'price': 1.89, 'point': 6.5}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2025-09-15T01:06:26Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:26Z', 'outcomes': [{'name': 'Memphis Grizzlies', 'price': 1.92, 'point': -6.5}, {'name': 'New Orleans Pelicans', 'price': 1.89, 'point': 6.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Memphis Grizzlies', 'price': 1.89, 'point': -6.5}, {'name': 'New Orleans Pelicans', 'price': 1.88, 'point': 6.5}]}]}]"
61f18a914904dd9e20703519f00edf24,basketball_nba,NBA,2025-10-23T00:10:00Z,Milwaukee Bucks,Washington Wizards,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Milwaukee Bucks', 'price': 1.91, 'point': -8.5}, {'name': 'Washington Wizards', 'price': 1.91, 'point': 8.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Milwaukee Bucks', 'price': 1.91, 'point': -8.5}, {'name': 'Washington Wizards', 'price': 1.91, 'point': 8.5}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Milwaukee Bucks', 'price': 1.91, 'point': -8.5}, {'name': 'Washington Wizards', 'price': 1.91, 'point': 8.5}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Milwaukee Bucks', 'price': 1.93, 'point': -8.5}, {'name': 'Washington Wizards', 'price': 1.88, 'point': 8.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Milwaukee Bucks', 'price': 1.92, 'point': -8.5}, {'name': 'Washington Wizards', 'price': 1.87, 'point': 8.5}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2025-09-15T01:06:26Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:26Z', 'outcomes': [{'name': 'Milwaukee Bucks', 'price': 1.93, 'point': -8.5}, {'name': 'Washington Wizards', 'price': 1.88, 'point': 8.5}]}]}]"
dfa56bede06bbf73e18d8c019c3e5626,basketball_nba,NBA,2025-10-23T01:10:00Z,Utah Jazz,Los Angeles Clippers,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Los Angeles Clippers', 'price': 1.91, 'point': -8.0}, {'name': 'Utah Jazz', 'price': 1.91, 'point': 8.0}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Los Angeles Clippers', 'price': 1.91, 'point': -8.0}, {'name': 'Utah Jazz', 'price': 1.91, 'point': 8.0}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Los Angeles Clippers', 'price': 1.91, 'point': -8.0}, {'name': 'Utah Jazz', 'price': 1.91, 'point': 8.0}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Los Angeles Clippers', 'price': 1.88, 'point': -8.0}, {'name': 'Utah Jazz', 'price': 1.89, 'point': 8.0}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Los Angeles Clippers', 'price': 1.91, 'point': -8.0}, {'name': 'Utah Jazz', 'price': 1.91, 'point': 8.0}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2025-09-15T01:06:26Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:26Z', 'outcomes': [{'name': 'Los Angeles Clippers', 'price': 1.91, 'point': -8.0}, {'name': 'Utah Jazz', 'price': 1.91, 'point': 8.0}]}]}]"
e9b75400f975f37c5d4c03414110530d,basketball_nba,NBA,2025-10-23T01:40:00Z,Dallas Mavericks,San Antonio Spurs,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Dallas Mavericks', 'price': 1.95, 'point': -1.0}, {'name': 'San Antonio Spurs', 'price': 1.87, 'point': 1.0}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Dallas Mavericks', 'price': 1.91, 'point': -1.0}, {'name': 'San Antonio Spurs', 'price': 1.91, 'point': 1.0}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Dallas Mavericks', 'price': 1.95, 'point': -1.0}, {'name': 'San Antonio Spurs', 'price': 1.87, 'point': 1.0}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Dallas Mavericks', 'price': 1.88, 'point': 1.0}, {'name': 'San Antonio Spurs', 'price': 1.93, 'point': -1.0}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Dallas Mavericks', 'price': 1.85, 'point': 1.0}, {'name': 'San Antonio Spurs', 'price': 1.92, 'point': -1.0}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2025-09-15T01:06:26Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:26Z', 'outcomes': [{'name': 'Dallas Mavericks', 'price': 1.88, 'point': 1.0}, {'name': 'San Antonio Spurs', 'price': 1.93, 'point': -1.0}]}]}]"
18a8312266521477423664257e995981,basketball_nba,NBA,2025-10-23T02:10:00Z,Portland Trail Blazers,Minnesota Timberwolves,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Minnesota Timberwolves', 'price': 1.91, 'point': -2.5}, {'name': 'Portland Trail Blazers', 'price': 1.91, 'point': 2.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Minnesota Timberwolves', 'price': 1.91, 'point': -2.5}, {'name': 'Portland Trail Blazers', 'price': 1.91, 'point': 2.5}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Minnesota Timberwolves', 'price': 1.91, 'point': -2.5}, {'name': 'Portland Trail Blazers', 'price': 1.91, 'point': 2.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Minnesota Timberwolves', 'price': 1.88, 'point': -2.5}, {'name': 'Portland Trail Blazers', 'price': 1.89, 'point': 2.5}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2025-09-15T01:06:26Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:26Z', 'outcomes': [{'name': 'Minnesota Timberwolves', 'price': 1.89, 'point': -2.5}, {'name': 'Portland Trail Blazers', 'price': 1.92, 'point': 2.5}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Minnesota Timberwolves', 'price': 1.89, 'point': -2.5}, {'name': 'Portland Trail Blazers', 'price': 1.92, 'point': 2.5}]}]}]"
0042b0009547d8a7c9827977546613de,basketball_nba,NBA,2025-10-23T02:10:00Z,Phoenix Suns,Sacramento Kings,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Phoenix Suns', 'price': 1.91, 'point': -1.0}, {'name': 'Sacramento Kings', 'price': 1.91, 'point': 1.0}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Phoenix Suns', 'price': 1.91, 'point': -1.0}, {'name': 'Sacramento Kings', 'price': 1.91, 'point': 1.0}]}]}, {'key': 'hardrockbet', 'title': 'Hard Rock Bet', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Phoenix Suns', 'price': 1.91, 'point': -1.0}, {'name': 'Sacramento Kings', 'price': 1.91, 'point': 1.0}]}]}, {'key': 'ballybet', 'title': 'Bally Bet', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Phoenix Suns', 'price': 1.93, 'point': -1.5}, {'name': 'Sacramento Kings', 'price': 1.89, 'point': 1.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-09-15T01:06:25Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:25Z', 'outcomes': [{'name': 'Phoenix Suns', 'price': 1.91, 'point': -1.5}, {'name': 'Sacramento Kings', 'price': 1.88, 'point': 1.5}]}]}, {'key': 'betparx', 'title': 'betPARX', 'last_update': '2025-09-15T01:06:26Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:26Z', 'outcomes': [{'name': 'Phoenix Suns', 'price': 1.93, 'point': -1.5}, {'name': 'Sacramento Kings', 'price': 1.89, 'point': 1.5}]}]}]"
072f959e31211e7c805451ce92a5f4e5,basketball_nba,NBA,2025-10-23T23:40:00Z,Indiana Pacers,Oklahoma City Thunder,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Indiana Pacers', 'price': 1.91, 'point': 7.5}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -7.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Indiana Pacers', 'price': 1.91, 'point': 7.5}, {'name': 'Oklahoma City Thunder', 'price': 1.91, 'point': -7.5}]}]}]"
94f35a6d58c57801c32a564d04e32270,basketball_nba,NBA,2025-10-24T02:10:00Z,Golden State Warriors,Denver Nuggets,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Denver Nuggets', 'price': 1.89, 'point': 1.0}, {'name': 'Golden State Warriors', 'price': 1.93, 'point': -1.0}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Denver Nuggets', 'price': 1.91, 'point': 1.0}, {'name': 'Golden State Warriors', 'price': 1.91, 'point': -1.0}]}]}]"
600dfc9979b72eeef44b5545ba9fe18f,basketball_nba,NBA,2025-10-24T23:30:00Z,New York Knicks,Boston Celtics,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Boston Celtics', 'price': 1.91, 'point': 6.5}, {'name': 'New York Knicks', 'price': 1.91, 'point': -6.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Boston Celtics', 'price': 1.91, 'point': 6.5}, {'name': 'New York Knicks', 'price': 1.91, 'point': -6.5}]}]}]"
00eb7e982d3c341cdc68795c73d901e1,basketball_nba,NBA,2025-10-25T02:00:00Z,Los Angeles Lakers,Minnesota Timberwolves,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Los Angeles Lakers', 'price': 1.91, 'point': -2.5}, {'name': 'Minnesota Timberwolves', 'price': 1.91, 'point': 2.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Los Angeles Lakers', 'price': 1.91, 'point': -2.5}, {'name': 'Minnesota Timberwolves', 'price': 1.91, 'point': 2.5}]}]}]"
5c3141a83aab2381b9837f56079156fd,basketball_nba,NBA,2025-10-27T23:00:00Z,Detroit Pistons,Cleveland Cavaliers,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Cleveland Cavaliers', 'price': 1.91, 'point': -1.5}, {'name': 'Detroit Pistons', 'price': 1.91, 'point': 1.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Cleveland Cavaliers', 'price': 1.91, 'point': -1.5}, {'name': 'Detroit Pistons', 'price': 1.91, 'point': 1.5}]}]}]"
3a6b0d7961360bd22e31e59ea415ff57,basketball_nba,NBA,2025-10-28T01:30:00Z,Minnesota Timberwolves,Denver Nuggets,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Denver Nuggets', 'price': 1.91, 'point': 1.5}, {'name': 'Minnesota Timberwolves', 'price': 1.91, 'point': -1.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2025-09-15T01:05:11Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:05:11Z', 'outcomes': [{'name': 'Denver Nuggets', 'price': 1.91, 'point': 1.5}, {'name': 'Minnesota Timberwolves', 'price': 1.91, 'point': -1.5}]}]}]"
3784e9747b97bec1c1aab8f693656f18,basketball_nba,NBA,2025-10-31T23:00:00Z,Philadelphia 76ers,Boston Celtics,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Boston Celtics', 'price': 1.91, 'point': 4.0}, {'name': 'Philadelphia 76ers', 'price': 1.91, 'point': -4.0}]}]}]"
8cf5f0182f14070fbb4decdff17134ed,basketball_nba,NBA,2025-11-01T01:30:00Z,Memphis Grizzlies,Los Angeles Lakers,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Los Angeles Lakers', 'price': 1.91, 'point': -1.5}, {'name': 'Memphis Grizzlies', 'price': 1.91, 'point': 1.5}]}]}]"
1269706534827fc185ca0d61405ecd99,basketball_nba,NBA,2025-11-08T00:30:00Z,San Antonio Spurs,Houston Rockets,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Houston Rockets', 'price': 1.91, 'point': -3.0}, {'name': 'San Antonio Spurs', 'price': 1.91, 'point': 3.0}]}]}]"
930e0687ebe1ad6186e1db0d88fe7f4a,basketball_nba,NBA,2025-11-08T03:00:00Z,Denver Nuggets,Golden State Warriors,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Denver Nuggets', 'price': 1.91, 'point': -5.5}, {'name': 'Golden State Warriors', 'price': 1.91, 'point': 5.5}]}]}]"
63016986bd7402f9433def9ec4be4fe1,basketball_nba,NBA,2025-11-15T00:00:00Z,New York Knicks,Miami Heat,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Miami Heat', 'price': 1.91, 'point': 8.0}, {'name': 'New York Knicks', 'price': 1.91, 'point': -8.0}]}]}]"
46fc9b98835561f7bfa81c7275b3ed37,basketball_nba,NBA,2025-11-15T02:30:00Z,San Antonio Spurs,Golden State Warriors,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Golden State Warriors', 'price': 1.95, 'point': -1.0}, {'name': 'San Antonio Spurs', 'price': 1.87, 'point': 1.0}]}]}]"
58c5d4f9449efc54b2a2ceb71ca6878b,basketball_nba,NBA,2025-11-22T00:00:00Z,Cleveland Cavaliers,Indiana Pacers,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Cleveland Cavaliers', 'price': 1.91, 'point': -10.0}, {'name': 'Indiana Pacers', 'price': 1.91, 'point': 10.0}]}]}]"
8162993fb172c214bf7e7338079a0e79,basketball_nba,NBA,2025-11-22T02:30:00Z,Houston Rockets,Denver Nuggets,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Denver Nuggets', 'price': 1.91, 'point': 3.5}, {'name': 'Houston Rockets', 'price': 1.91, 'point': -3.5}]}]}]"
a43d5e85ccdf728d56f44bfda12b9d06,basketball_nba,NBA,2025-11-26T01:00:00Z,Philadelphia 76ers,Orlando Magic,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Orlando Magic', 'price': 1.91, 'point': -1.0}, {'name': 'Philadelphia 76ers', 'price': 1.91, 'point': 1.0}]}]}]"
b7209d3aae71bb2dc1ca8f9412a95a4a,basketball_nba,NBA,2025-11-26T04:00:00Z,Los Angeles Lakers,Los Angeles Clippers,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-09-15T01:06:24Z', 'markets': [{'key': 'spreads', 'last_update': '2025-09-15T01:06:24Z', 'outcomes': [{'name': 'Los Angeles Clippers', 'price': 1.87, 'point': 1.0}, {'name': 'Los Angeles Lakers', 'price': 1.95, 'point': -1.0}]}]}]"
